시도,시군구,2015_사고[건],2015_사망[명],2015_부상[명],2015_(중상자[명]),2016_사고[건],2016_사망[명],2016_부상[명],2016_(중상자[명]),2017_사고[건],2017_사망[명],2017_부상[명],2017_(중상자[명]),2018_사고[건],2018_사망[명],2018_부상[명],2018_(중상자[명]),2019_사고[건],2019_사망[명],2019_부상[명],2019_(중상자[명])
합계,구례군,12.0,0.0,15.0,4.0,12.0,0.0,20.0,5.0,9.0,0.0,19.0,4.0,7,1,7,3,8.0,0.0,23.0,1.0
합계,고흥군,33.0,2.0,58.0,18.0,17.0,1.0,27.0,10.0,34.0,0.0,55.0,24.0,31,0,46,20,28.0,1.0,40.0,12.0
합계,보성군,24.0,0.0,45.0,8.0,15.0,0.0,33.0,14.0,12.0,3.0,13.0,6.0,23,0,32,6,20.0,0.0,32.0,10.0
합계,화순군,30.0,0.0,50.0,11.0,34.0,1.0,51.0,12.0,20.0,2.0,33.0,3.0,24,1,34,9,23.0,2.0,39.0,7.0
합계,장흥군,23.0,3.0,35.0,9.0,18.0,2.0,21.0,4.0,16.0,1.0,17.0,6.0,21,1,24,7,22.0,1.0,27.0,8.0
합계,강진군,17.0,1.0,25.0,14.0,17.0,2.0,20.0,7.0,25.0,4.0,29.0,11.0,31,1,47,11,18.0,3.0,21.0,6.0
합계,해남군,41.0,2.0,58.0,11.0,37.0,3.0,63.0,12.0,37.0,1.0,53.0,17.0,26,2,41,10,43.0,1.0,65.0,22.0
합계,영암군,53.0,4.0,90.0,19.0,60.0,1.0,103.0,16.0,32.0,1.0,54.0,18.0,34,1,71,16,31.0,1.0,58.0,12.0
합계,무안군,44.0,4.0,67.0,12.0,38.0,4.0,62.0,16.0,35.0,4.0,57.0,16.0,24,5,31,2,31.0,5.0,46.0,5.0
합계,함평군,6.0,0.0,8.0,1.0,9.0,0.0,15.0,3.0,7.0,0.0,10.0,2.0,18,0,31,10,13.0,2.0,17.0,4.0
합계,영광군,19.0,1.0,39.0,10.0,21.0,0.0,35.0,12.0,26.0,0.0,43.0,10.0,20,1,30,5,19.0,0.0,20.0,6.0
합계,장성군,24.0,2.0,31.0,12.0,15.0,1.0,23.0,3.0,16.0,0.0,16.0,1.0,12,0,19,4,18.0,1.0,25.0,9.0
합계,완도군,17.0,4.0,25.0,11.0,14.0,0.0,19.0,12.0,26.0,0.0,42.0,17.0,15,0,21,11,19.0,0.0,47.0,5.0
합계,진도군,19.0,1.0,37.0,6.0,16.0,1.0,27.0,8.0,18.0,3.0,25.0,9.0,14,0,29,7,15.0,4.0,28.0,15.0
합계,신안군,19.0,1.0,31.0,13.0,17.0,2.0,22.0,10.0,17.0,1.0,22.0,11.0,10,2,11,5,11.0,1.0,22.0,10.0
합계,포항시,241.0,8.0,410.0,112.0,201.0,10.0,321.0,67.0,166.0,2.0,270.0,67.0,198,7,333,73,142.0,5.0,236.0,48.0
합계,경주시,180.0,8.0,302.0,103.0,149.0,7.0,252.0,82.0,116.0,2.0,212.0,56.0,132,6,218,56,103.0,0.0,165.0,43.0
합계,김천시,66.0,3.0,111.0,39.0,58.0,0.0,101.0,36.0,55.0,1.0,90.0,26.0,46,0,72,10,54.0,0.0,91.0,19.0
합계,안동시,111.0,0.0,176.0,41.0,70.0,1.0,116.0,38.0,82.0,0.0,130.0,43.0,78,2,119,26,68.0,2.0,108.0,28.0
합계,구미시,301.0,15.0,489.0,135.0,237.0,6.0,427.0,100.0,267.0,7.0,439.0,104.0,229,4,374,82,202.0,6.0,323.0,71.0
합계,영주시,49.0,3.0,78.0,25.0,36.0,1.0,57.0,16.0,24.0,0.0,30.0,5.0,27,1,48,16,28.0,0.0,38.0,7.0
합계,영천시,62.0,3.0,107.0,39.0,57.0,3.0,80.0,14.0,41.0,0.0,68.0,8.0,49,0,85,13,58.0,1.0,84.0,3.0
합계,문경시,34.0,0.0,57.0,21.0,29.0,0.0,38.0,14.0,21.0,0.0,33.0,11.0,20,0,30,15,32.0,0.0,43.0,12.0
합계,상주시,38.0,2.0,55.0,15.0,35.0,4.0,56.0,11.0,25.0,5.0,35.0,12.0,40,2,47,20,39.0,1.0,51.0,13.0
합계,군위군,16.0,3.0,22.0,4.0,11.0,1.0,13.0,4.0,11.0,1.0,14.0,7.0,12,1,21,3,9.0,0.0,12.0,6.0
합계,의성군,21.0,1.0,37.0,12.0,15.0,0.0,18.0,10.0,12.0,0.0,17.0,9.0,21,0,28,18,11.0,0.0,17.0,6.0
합계,청송군,12.0,0.0,14.0,4.0,9.0,2.0,13.0,9.0,7.0,0.0,11.0,1.0,4,0,6,1,8.0,1.0,8.0,4.0
합계,영양군,4.0,2.0,2.0,0.0,7.0,1.0,11.0,5.0,5.0,0.0,5.0,3.0,6,0,7,2,5.0,0.0,5.0,1.0
합계,영덕군,26.0,1.0,42.0,13.0,15.0,2.0,24.0,8.0,22.0,0.0,31.0,15.0,28,2,44,23,24.0,1.0,31.0,7.0
합계,청도군,37.0,1.0,55.0,19.0,23.0,1.0,33.0,10.0,27.0,5.0,36.0,12.0,14,0,23,5,14.0,2.0,19.0,7.0
합계,고령군,29.0,2.0,44.0,16.0,20.0,1.0,23.0,14.0,18.0,0.0,34.0,15.0,16,0,27,8,15.0,0.0,21.0,7.0
합계,성주군,21.0,0.0,30.0,6.0,26.0,1.0,34.0,11.0,28.0,3.0,40.0,11.0,25,1,37,11,24.0,1.0,34.0,10.0
합계,칠곡군,111.0,1.0,184.0,44.0,88.0,3.0,135.0,31.0,93.0,1.0,133.0,29.0,87,4,126,25,70.0,0.0,103.0,27.0
합계,예천군,17.0,1.0,23.0,16.0,10.0,0.0,17.0,7.0,18.0,0.0,31.0,14.0,15,0,20,8,11.0,0.0,16.0,8.0
합계,봉화군,15.0,0.0,29.0,16.0,8.0,2.0,8.0,3.0,6.0,1.0,5.0,3.0,10,0,18,3,10.0,0.0,14.0,2.0
합계,울진군,34.0,1.0,50.0,29.0,29.0,0.0,43.0,22.0,27.0,0.0,38.0,17.0,16,3,21,11,15.0,0.0,22.0,10.0
합계,울릉군,4.0,0.0,6.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,-,-,-,-,3.0,0.0,4.0,1.0
합계,경산시,167.0,3.0,268.0,55.0,131.0,1.0,236.0,54.0,135.0,2.0,216.0,59.0,117,3,194,51,115.0,3.0,195.0,45.0
합계,진주시,115.0,4.0,200.0,94.0,75.0,3.0,128.0,61.0,60.0,2.0,103.0,39.0,69,2,105,39,81.0,3.0,119.0,48.0
합계,통영시,73.0,1.0,121.0,32.0,52.0,0.0,83.0,34.0,52.0,0.0,76.0,26.0,49,2,84,20,38.0,0.0,76.0,18.0
합계,김해시,220.0,7.0,357.0,141.0,148.0,4.0,248.0,96.0,149.0,7.0,240.0,87.0,154,3,242,87,146.0,3.0,216.0,66.0
합계,밀양시,41.0,4.0,55.0,15.0,38.0,2.0,62.0,15.0,28.0,1.0,48.0,17.0,28,2,50,14,36.0,0.0,44.0,16.0
합계,거제시,178.0,2.0,320.0,83.0,117.0,1.0,188.0,75.0,97.0,4.0,181.0,61.0,70,2,108,37,67.0,1.0,128.0,23.0
합계,의령군,6.0,0.0,7.0,7.0,8.0,1.0,8.0,2.0,8.0,0.0,9.0,2.0,8,1,8,3,11.0,0.0,18.0,8.0
합계,함안군,31.0,0.0,50.0,17.0,16.0,1.0,19.0,7.0,27.0,0.0,47.0,17.0,22,2,29,9,26.0,3.0,33.0,10.0
합계,창녕군,39.0,2.0,57.0,23.0,38.0,1.0,51.0,24.0,39.0,2.0,66.0,14.0,37,3,56,7,36.0,1.0,50.0,17.0
합계,양산시,136.0,4.0,228.0,59.0,99.0,2.0,178.0,38.0,91.0,0.0,149.0,37.0,113,3,183,52,70.0,2.0,107.0,27.0
합계,고성군,23.0,2.0,26.0,12.0,16.0,2.0,22.0,6.0,18.0,1.0,38.0,19.0,19,6,30,14,17.0,1.0,25.0,9.0
합계,사천시,64.0,5.0,115.0,31.0,29.0,1.0,62.0,13.0,37.0,0.0,56.0,27.0,54,4,84,26,42.0,0.0,72.0,29.0
합계,남해군,18.0,1.0,25.0,14.0,13.0,1.0,17.0,9.0,13.0,0.0,21.0,11.0,8,0,11,2,10.0,1.0,15.0,5.0
합계,하동군,9.0,0.0,14.0,8.0,11.0,0.0,17.0,10.0,13.0,0.0,18.0,8.0,15,0,21,13,8.0,0.0,12.0,8.0
합계,산청군,10.0,0.0,14.0,4.0,11.0,1.0,19.0,8.0,12.0,0.0,17.0,8.0,7,2,10,6,10.0,0.0,13.0,4.0
합계,함양군,10.0,0.0,14.0,3.0,20.0,0.0,33.0,17.0,20.0,0.0,23.0,4.0,17,3,29,14,13.0,0.0,22.0,3.0
합계,거창군,18.0,0.0,24.0,7.0,23.0,0.0,31.0,10.0,22.0,0.0,39.0,20.0,25,0,43,15,31.0,2.0,42.0,11.0
합계,합천군,8.0,0.0,13.0,10.0,12.0,3.0,21.0,8.0,9.0,0.0,13.0,2.0,18,1,20,7,16.0,0.0,26.0,13.0
합계,창원시(통합),398.0,11.0,687.0,213.0,255.0,11.0,444.0,107.0,231.0,12.0,374.0,96.0,245,7,406,111,212.0,8.0,336.0,77.0
합계,제주시,341.0,4.0,556.0,140.0,227.0,0.0,387.0,64.0,215.0,4.0,339.0,58.0,216,1,352,52,201.0,2.0,328.0,49.0
합계,서귀포시,125.0,4.0,210.0,45.0,138.0,5.0,202.0,52.0,104.0,3.0,157.0,36.0,106,1,199,50,95.0,2.0,161.0,53.0
서울,합계,3453.0,41.0,6205.0,1338.0,2874.0,41.0,5022.0,990.0,2864.0,33.0,5089.0,969.0,2856,27,5005,963,2190.0,13.0,3690.0,631.0
서울,종로구,68.0,0.0,100.0,23.0,77.0,0.0,121.0,25.0,70.0,0.0,144.0,25.0,63,0,110,18,48.0,0.0,78.0,10.0
서울,중구,57.0,0.0,131.0,34.0,51.0,0.0,97.0,23.0,39.0,0.0,66.0,15.0,70,1,104,25,30.0,0.0,42.0,10.0
서울,용산구,135.0,4.0,246.0,59.0,118.0,1.0,201.0,43.0,106.0,0.0,180.0,41.0,100,0,183,46,73.0,1.0,127.0,20.0
서울,성동구,88.0,2.0,135.0,24.0,80.0,1.0,136.0,21.0,79.0,0.0,160.0,31.0,85,1,156,32,61.0,0.0,92.0,20.0
서울,동대문구,143.0,1.0,248.0,66.0,106.0,2.0,185.0,43.0,94.0,6.0,151.0,33.0,97,1,162,39,63.0,0.0,86.0,29.0
서울,성북구,101.0,1.0,149.0,29.0,107.0,3.0,159.0,29.0,82.0,0.0,128.0,25.0,86,2,161,25,62.0,1.0,106.0,24.0
서울,도봉구,60.0,1.0,105.0,17.0,48.0,0.0,84.0,20.0,71.0,3.0,122.0,31.0,44,0,72,18,35.0,1.0,52.0,12.0
서울,은평구,96.0,0.0,189.0,46.0,82.0,0.0,120.0,26.0,69.0,1.0,144.0,30.0,79,0,137,28,77.0,0.0,126.0,27.0
서울,서대문구,68.0,1.0,110.0,27.0,75.0,1.0,141.0,21.0,52.0,0.0,83.0,8.0,58,0,98,11,35.0,0.0,59.0,9.0
서울,마포구,199.0,6.0,392.0,98.0,178.0,4.0,333.0,63.0,184.0,1.0,336.0,60.0,159,0,292,53,118.0,0.0,211.0,28.0
서울,강서구,154.0,1.0,268.0,58.0,128.0,2.0,205.0,33.0,122.0,1.0,223.0,34.0,137,2,265,57,110.0,0.0,166.0,26.0
서울,구로구,164.0,2.0,280.0,59.0,119.0,0.0,210.0,49.0,119.0,2.0,208.0,32.0,119,2,212,34,103.0,1.0,177.0,32.0
서울,영등포구,176.0,3.0,331.0,71.0,145.0,4.0,266.0,49.0,179.0,4.0,347.0,64.0,172,1,301,54,114.0,1.0,212.0,24.0
서울,동작구,114.0,1.0,223.0,46.0,80.0,0.0,135.0,24.0,101.0,2.0,185.0,31.0,79,1,155,37,67.0,0.0,144.0,19.0
서울,관악구,141.0,2.0,245.0,49.0,86.0,4.0,142.0,30.0,89.0,0.0,130.0,22.0,104,0,169,25,95.0,0.0,149.0,27.0
서울,강남구,470.0,3.0,857.0,183.0,406.0,5.0,748.0,148.0,403.0,1.0,692.0,146.0,373,1,677,151,293.0,1.0,523.0,75.0
서울,강동구,122.0,2.0,208.0,41.0,97.0,3.0,153.0,42.0,96.0,2.0,171.0,31.0,99,1,162,37,64.0,0.0,108.0,13.0
서울,송파구,222.0,0.0,403.0,73.0,199.0,1.0,339.0,59.0,207.0,2.0,374.0,74.0,199,2,344,65,161.0,0.0,295.0,52.0
서울,서초구,196.0,1.0,342.0,88.0,150.0,3.0,256.0,52.0,182.0,1.0,330.0,71.0,173,2,279,54,152.0,2.0,248.0,57.0
서울,양천구,137.0,0.0,248.0,53.0,94.0,1.0,187.0,28.0,96.0,0.0,183.0,32.0,91,0,152,23,64.0,1.0,121.0,19.0
서울,중랑구,94.0,2.0,147.0,36.0,72.0,0.0,133.0,20.0,80.0,1.0,149.0,30.0,82,1,122,18,74.0,0.0,102.0,18.0
서울,노원구,112.0,2.0,219.0,47.0,111.0,2.0,225.0,54.0,114.0,1.0,180.0,29.0,110,2,186,25,93.0,0.0,147.0,21.0
서울,광진구,148.0,4.0,284.0,60.0,104.0,2.0,177.0,41.0,77.0,2.0,134.0,23.0,107,4,173,28,62.0,1.0,100.0,23.0
서울,강북구,88.0,1.0,156.0,28.0,88.0,2.0,149.0,30.0,85.0,3.0,128.0,24.0,77,3,145,33,60.0,1.0,102.0,19.0
서울,금천구,100.0,1.0,189.0,23.0,73.0,0.0,120.0,17.0,68.0,0.0,141.0,27.0,93,0,188,27,76.0,2.0,117.0,17.0
부산,합계,1024.0,19.0,1739.0,425.0,789.0,10.0,1323.0,346.0,709.0,20.0,1163.0,307.0,743,10,1237,281,636.0,10.0,1009.0,227.0
부산,중구,27.0,2.0,42.0,8.0,14.0,0.0,28.0,10.0,16.0,1.0,24.0,6.0,21,0,35,9,10.0,0.0,15.0,5.0
부산,서구,34.0,0.0,64.0,13.0,16.0,0.0,18.0,9.0,20.0,1.0,27.0,8.0,16,1,28,3,28.0,0.0,35.0,10.0
부산,동구,28.0,0.0,48.0,12.0,20.0,0.0,30.0,7.0,22.0,1.0,37.0,18.0,21,0,40,8,21.0,0.0,33.0,9.0
부산,영도구,23.0,0.0,36.0,17.0,14.0,0.0,20.0,6.0,19.0,1.0,38.0,4.0,19,1,23,4,16.0,0.0,25.0,9.0
부산,진구,106.0,1.0,180.0,47.0,77.0,1.0,139.0,42.0,83.0,0.0,131.0,32.0,117,0,199,41,82.0,0.0,139.0,31.0
부산,동래구,71.0,0.0,101.0,35.0,57.0,0.0,96.0,18.0,73.0,3.0,122.0,27.0,48,0,69,17,53.0,0.0,90.0,16.0
부산,남구,50.0,1.0,82.0,13.0,61.0,1.0,96.0,28.0,56.0,0.0,79.0,21.0,45,2,67,15,32.0,1.0,55.0,15.0
부산,북구,77.0,0.0,140.0,36.0,41.0,0.0,65.0,18.0,49.0,1.0,85.0,19.0,43,1,80,18,44.0,0.0,66.0,14.0
부산,해운대구,129.0,4.0,225.0,49.0,121.0,1.0,204.0,57.0,76.0,5.0,133.0,43.0,93,2,169,34,71.0,5.0,113.0,13.0
부산,사하구,93.0,1.0,156.0,31.0,76.0,2.0,131.0,32.0,68.0,1.0,113.0,19.0,63,0,98,29,54.0,1.0,86.0,24.0
부산,금정구,52.0,2.0,93.0,19.0,46.0,3.0,79.0,20.0,43.0,2.0,71.0,22.0,37,0,54,14,35.0,1.0,56.0,12.0
부산,강서구,61.0,2.0,111.0,42.0,38.0,1.0,65.0,20.0,35.0,1.0,55.0,21.0,44,0,67,21,43.0,0.0,75.0,20.0
부산,연제구,54.0,0.0,84.0,28.0,41.0,0.0,84.0,20.0,39.0,0.0,69.0,18.0,33,0,57,11,40.0,0.0,59.0,9.0
부산,수영구,62.0,3.0,91.0,21.0,47.0,0.0,75.0,17.0,37.0,1.0,65.0,18.0,53,0,87,19,30.0,1.0,41.0,9.0
부산,사상구,74.0,0.0,134.0,31.0,65.0,0.0,111.0,20.0,47.0,0.0,74.0,23.0,52,2,94,23,52.0,0.0,78.0,22.0
부산,기장군,83.0,3.0,152.0,23.0,55.0,1.0,82.0,22.0,26.0,2.0,40.0,8.0,38,1,70,15,25.0,1.0,43.0,9.0
대구,합계,1134.0,23.0,1983.0,449.0,938.0,24.0,1613.0,372.0,890.0,18.0,1528.0,360.0,890,18,1473,281,702.0,13.0,1209.0,276.0
대구,중구,94.0,3.0,186.0,33.0,75.0,0.0,148.0,35.0,73.0,1.0,137.0,31.0,66,0,117,24,41.0,0.0,75.0,13.0
대구,동구,147.0,1.0,246.0,48.0,120.0,2.0,209.0,40.0,108.0,3.0,184.0,50.0,127,4,196,47,100.0,3.0,188.0,34.0
대구,서구,92.0,1.0,167.0,47.0,80.0,3.0,136.0,31.0,80.0,0.0,145.0,35.0,82,4,131,25,77.0,1.0,131.0,39.0
대구,남구,68.0,1.0,118.0,27.0,71.0,2.0,121.0,34.0,53.0,1.0,94.0,23.0,55,0,84,20,42.0,1.0,76.0,20.0
대구,북구,171.0,5.0,285.0,55.0,152.0,2.0,259.0,57.0,134.0,2.0,227.0,50.0,153,3,226,44,113.0,2.0,186.0,48.0
대구,수성구,219.0,6.0,408.0,115.0,152.0,4.0,277.0,73.0,147.0,1.0,275.0,68.0,137,2,249,41,91.0,3.0,164.0,37.0
대구,달서구,278.0,6.0,469.0,89.0,222.0,6.0,376.0,77.0,222.0,4.0,357.0,66.0,202,2,357,62,170.0,0.0,276.0,54.0
대구,달성군,65.0,0.0,104.0,35.0,66.0,5.0,87.0,25.0,73.0,6.0,109.0,37.0,68,3,113,18,68.0,3.0,113.0,31.0
인천,합계,1185.0,6.0,2227.0,473.0,1049.0,13.0,1956.0,398.0,1000.0,8.0,1783.0,369.0,938,4,1630,308,770.0,9.0,1273.0,238.0
인천,중구,81.0,2.0,138.0,32.0,47.0,0.0,81.0,23.0,29.0,0.0,55.0,12.0,60,1,93,23,64.0,0.0,112.0,26.0
인천,동구,15.0,0.0,25.0,4.0,14.0,1.0,25.0,3.0,21.0,0.0,39.0,9.0,14,0,27,7,10.0,0.0,18.0,2.0
인천,미추홀구,168.0,1.0,332.0,59.0,140.0,0.0,277.0,34.0,145.0,1.0,259.0,43.0,136,0,230,37,101.0,3.0,196.0,28.0
인천,부평구,192.0,0.0,354.0,96.0,172.0,1.0,345.0,72.0,168.0,2.0,290.0,63.0,161,1,323,57,120.0,1.0,188.0,37.0
인천,남동구,263.0,0.0,524.0,87.0,243.0,2.0,455.0,84.0,236.0,2.0,448.0,90.0,199,0,325,51,158.0,3.0,256.0,49.0
인천,서구,212.0,2.0,373.0,73.0,201.0,5.0,357.0,81.0,180.0,3.0,289.0,59.0,149,1,241,51,152.0,0.0,248.0,48.0
인천,연수구,109.0,0.0,238.0,53.0,94.0,0.0,177.0,38.0,82.0,0.0,154.0,40.0,107,0,201,27,83.0,1.0,129.0,25.0
인천,계양구,99.0,0.0,164.0,38.0,100.0,0.0,176.0,42.0,106.0,0.0,176.0,37.0,87,0,149,40,63.0,0.0,99.0,18.0
인천,강화군,30.0,1.0,51.0,19.0,25.0,1.0,45.0,11.0,25.0,0.0,47.0,12.0,13,1,21,8,12.0,0.0,20.0,1.0
인천,옹진군,16.0,0.0,28.0,12.0,13.0,3.0,18.0,10.0,8.0,0.0,26.0,4.0,12,0,20,7,7.0,1.0,7.0,4.0
광주,합계,874.0,14.0,1673.0,142.0,764.0,9.0,1505.0,139.0,688.0,10.0,1240.0,110.0,675,4,1301,128,549.0,5.0,1007.0,81.0
광주,동구,55.0,0.0,94.0,7.0,46.0,0.0,97.0,10.0,38.0,0.0,69.0,8.0,39,0,65,7,34.0,1.0,56.0,8.0
광주,서구,277.0,5.0,545.0,50.0,219.0,1.0,463.0,34.0,205.0,2.0,388.0,32.0,175,0,347,30,148.0,1.0,286.0,22.0
광주,북구,236.0,4.0,508.0,43.0,188.0,4.0,364.0,36.0,211.0,3.0,350.0,31.0,205,2,389,29,151.0,1.0,272.0,19.0
광주,광산구,228.0,2.0,401.0,26.0,245.0,2.0,466.0,53.0,178.0,4.0,321.0,35.0,195,1,388,53,159.0,2.0,294.0,25.0
광주,남구,78.0,3.0,125.0,16.0,66.0,2.0,115.0,6.0,56.0,1.0,112.0,4.0,61,1,112,9,57.0,0.0,99.0,7.0
대전,합계,736.0,11.0,1362.0,243.0,665.0,13.0,1226.0,194.0,556.0,11.0,966.0,157.0,594,10,1092,132,472.0,3.0,844.0,114.0
대전,동구,104.0,1.0,199.0,35.0,95.0,0.0,193.0,40.0,58.0,3.0,100.0,15.0,67,0,114,17,48.0,0.0,87.0,9.0
대전,중구,130.0,1.0,264.0,43.0,134.0,1.0,251.0,42.0,87.0,2.0,160.0,35.0,97,1,189,16,72.0,0.0,126.0,18.0
대전,서구,263.0,5.0,491.0,77.0,202.0,2.0,364.0,43.0,221.0,1.0,379.0,53.0,220,6,397,55,184.0,1.0,342.0,48.0
대전,유성구,160.0,3.0,280.0,56.0,163.0,8.0,301.0,50.0,137.0,3.0,226.0,40.0,159,3,303,36,117.0,1.0,206.0,30.0
대전,대덕구,79.0,1.0,128.0,32.0,71.0,2.0,117.0,19.0,53.0,2.0,101.0,14.0,51,0,89,8,51.0,1.0,83.0,9.0
울산,합계,807.0,21.0,1356.0,301.0,603.0,14.0,1020.0,244.0,523.0,8.0,857.0,210.0,567,14,913,207,373.0,4.0,594.0,119.0
울산,중구,155.0,3.0,269.0,58.0,124.0,3.0,214.0,61.0,120.0,0.0,199.0,43.0,95,1,164,25,64.0,0.0,101.0,14.0
울산,남구,283.0,2.0,490.0,96.0,204.0,5.0,357.0,74.0,171.0,1.0,309.0,73.0,178,5,284,71,107.0,1.0,175.0,35.0
울산,동구,89.0,4.0,136.0,34.0,66.0,1.0,111.0,25.0,50.0,3.0,75.0,20.0,64,1,102,27,47.0,0.0,66.0,14.0
울산,북구,143.0,5.0,247.0,58.0,108.0,4.0,174.0,39.0,93.0,0.0,146.0,32.0,127,5,200,41,71.0,1.0,116.0,27.0
울산,울주군,137.0,7.0,214.0,55.0,101.0,1.0,164.0,45.0,89.0,4.0,128.0,42.0,103,2,163,43,84.0,2.0,136.0,29.0
세종,합계,98.0,4.0,176.0,60.0,93.0,5.0,155.0,28.0,89.0,1.0,134.0,35.0,98,0,158,38,89.0,1.0,155.0,38.0
세종,세종시,98.0,4.0,176.0,60.0,93.0,5.0,155.0,28.0,89.0,1.0,134.0,35.0,98,0,158,38,89.0,1.0,155.0,38.0
경기,합계,6032.0,115.0,10850.0,2357.0,4961.0,89.0,8834.0,1748.0,5020.0,115.0,8681.0,1640.0,5090,62,8723,1698,4140.0,71.0,6957.0,1254.0
경기,수원시,637.0,2.0,1126.0,204.0,503.0,6.0,904.0,148.0,461.0,5.0,800.0,116.0,543,0,921,155,376.0,1.0,632.0,104.0
경기,성남시,368.0,3.0,706.0,186.0,305.0,4.0,553.0,136.0,362.0,7.0,637.0,145.0,330,3,554,110,252.0,7.0,407.0,85.0
경기,의정부시,173.0,3.0,313.0,52.0,119.0,2.0,240.0,36.0,132.0,5.0,218.0,39.0,155,1,259,41,112.0,2.0,182.0,32.0
경기,안양시,244.0,2.0,440.0,83.0,192.0,0.0,312.0,65.0,196.0,6.0,353.0,54.0,175,0,306,57,106.0,1.0,186.0,32.0
경기,부천시,286.0,1.0,534.0,107.0,230.0,3.0,437.0,82.0,194.0,5.0,320.0,50.0,217,2,378,69,209.0,2.0,345.0,63.0
경기,안산시,442.0,4.0,748.0,132.0,395.0,1.0,750.0,116.0,326.0,4.0,626.0,109.0,350,4,629,108,308.0,2.0,526.0,105.0
경기,평택시,305.0,11.0,579.0,111.0,275.0,8.0,465.0,100.0,290.0,10.0,541.0,83.0,348,12,569,106,335.0,15.0,576.0,99.0
경기,광명시,90.0,1.0,190.0,37.0,90.0,0.0,170.0,40.0,79.0,1.0,155.0,32.0,70,1,132,22,57.0,0.0,113.0,13.0
경기,구리시,67.0,2.0,113.0,18.0,54.0,0.0,98.0,25.0,55.0,0.0,97.0,13.0,54,4,94,24,63.0,0.0,101.0,12.0
경기,양주시,106.0,1.0,186.0,48.0,63.0,3.0,106.0,36.0,89.0,4.0,131.0,29.0,71,3,134,25,75.0,2.0,120.0,23.0
경기,여주시,74.0,2.0,136.0,37.0,66.0,0.0,114.0,35.0,55.0,4.0,97.0,23.0,67,5,100,26,50.0,4.0,71.0,21.0
경기,화성시,316.0,12.0,563.0,141.0,304.0,9.0,527.0,102.0,343.0,12.0,601.0,108.0,327,6,550,109,272.0,3.0,490.0,71.0
경기,시흥시,292.0,4.0,532.0,108.0,239.0,1.0,403.0,74.0,247.0,1.0,428.0,71.0,234,1,389,73,205.0,4.0,350.0,76.0
경기,파주시,207.0,8.0,372.0,87.0,149.0,2.0,253.0,47.0,187.0,6.0,303.0,64.0,170,0,282,49,127.0,1.0,204.0,30.0
경기,고양시,490.0,8.0,848.0,182.0,354.0,7.0,640.0,136.0,366.0,3.0,668.0,125.0,375,0,666,125,268.0,3.0,472.0,83.0
경기,광주시,192.0,7.0,318.0,74.0,178.0,6.0,346.0,62.0,160.0,4.0,257.0,58.0,187,1,334,52,142.0,1.0,230.0,50.0
경기,연천군,24.0,3.0,46.0,11.0,10.0,0.0,12.0,3.0,20.0,0.0,33.0,7.0,17,0,34,7,18.0,0.0,39.0,5.0
경기,포천시,133.0,7.0,229.0,63.0,74.0,7.0,128.0,30.0,106.0,8.0,187.0,45.0,73,1,134,30,75.0,2.0,133.0,18.0
경기,가평군,46.0,1.0,104.0,20.0,36.0,1.0,48.0,9.0,34.0,0.0,57.0,10.0,38,3,71,14,32.0,0.0,61.0,22.0
경기,양평군,65.0,2.0,111.0,29.0,55.0,3.0,96.0,34.0,58.0,5.0,93.0,27.0,51,2,82,26,42.0,1.0,61.0,20.0
경기,이천시,130.0,5.0,209.0,46.0,134.0,3.0,226.0,33.0,124.0,2.0,216.0,27.0,108,1,190,35,95.0,1.0,159.0,25.0
경기,용인시,392.0,12.0,736.0,157.0,341.0,6.0,639.0,132.0,335.0,5.0,537.0,130.0,327,5,554,150,264.0,9.0,445.0,74.0
경기,안성시,123.0,2.0,221.0,55.0,119.0,3.0,188.0,45.0,92.0,3.0,152.0,36.0,97,3,166,40,87.0,3.0,147.0,30.0
경기,김포시,175.0,4.0,338.0,87.0,149.0,4.0,221.0,57.0,177.0,4.0,288.0,60.0,136,2,222,36,144.0,2.0,223.0,43.0
경기,동두천시,46.0,1.0,85.0,17.0,28.0,2.0,41.0,12.0,30.0,0.0,51.0,17.0,32,1,60,11,21.0,0.0,30.0,6.0
경기,과천시,19.0,0.0,31.0,5.0,16.0,0.0,27.0,6.0,13.0,0.0,26.0,6.0,14,0,20,1,15.0,0.0,21.0,7.0
경기,군포시,78.0,0.0,144.0,43.0,55.0,1.0,110.0,13.0,63.0,1.0,113.0,22.0,59,0,107,20,30.0,0.0,42.0,6.0
경기,남양주시,228.0,5.0,394.0,98.0,226.0,6.0,424.0,75.0,206.0,5.0,319.0,69.0,212,1,372,86,164.0,3.0,278.0,45.0
경기,오산시,128.0,1.0,219.0,70.0,92.0,1.0,168.0,26.0,107.0,1.0,190.0,30.0,133,0,222,40,89.0,0.0,142.0,15.0
경기,의왕시,77.0,0.0,148.0,24.0,48.0,0.0,75.0,17.0,51.0,0.0,85.0,16.0,60,0,99,30,40.0,1.0,68.0,18.0
경기,하남시,79.0,1.0,131.0,25.0,62.0,0.0,113.0,16.0,62.0,4.0,102.0,19.0,60,0,93,21,67.0,1.0,103.0,21.0
강원,합계,959.0,38.0,1775.0,377.0,708.0,18.0,1266.0,269.0,777.0,18.0,1334.0,324.0,679,14,1163,227,492.0,18.0,793.0,158.0
