시도,시군구,2005_사고[건],2005_사망[명],2005_부상[명],2005_(중상자[명]),2006_사고[건],2006_사망[명],2006_부상[명],2006_(중상자[명]),2007_사고[건],2007_사망[명],2007_부상[명],2007_(중상자[명]),2008_사고[건],2008_사망[명],2008_부상[명],2008_(중상자[명]),2009_사고[건],2009_사망[명],2009_부상[명],2009_(중상자[명])
합계,통영시,78.0,3.0,124.0,70.0,90.0,1.0,137.0,63.0,94,1,178,78,91,10,157,86,122,6,186,79
합계,김해시,261.0,13.0,449.0,302.0,295.0,9.0,537.0,333.0,308,14,531,298,247,18,427,255,281,12,488,259
합계,밀양시,64.0,8.0,93.0,56.0,53.0,1.0,96.0,67.0,56,3,96,57,61,5,101,49,80,6,138,81
합계,거제시,162.0,5.0,265.0,166.0,215.0,7.0,392.0,223.0,193,7,332,194,193,10,330,199,219,7,387,227
합계,의령군,7.0,3.0,19.0,17.0,6.0,0.0,18.0,9.0,9,0,23,16,10,1,21,5,6,0,12,9
합계,함안군,30.0,2.0,54.0,33.0,39.0,1.0,67.0,43.0,47,2,78,49,35,5,68,37,23,2,45,16
합계,창녕군,30.0,3.0,49.0,34.0,34.0,2.0,51.0,33.0,48,3,81,55,42,5,60,32,52,3,71,40
합계,양산시,89.0,5.0,152.0,78.0,128.0,8.0,248.0,134.0,109,5,171,72,116,6,190,99,123,5,194,95
합계,고성군,30.0,2.0,59.0,40.0,35.0,5.0,53.0,46.0,36,2,57,42,23,0,36,21,44,3,81,51
합계,사천시,58.0,3.0,102.0,50.0,64.0,4.0,108.0,47.0,57,2,103,55,41,2,73,27,64,6,106,41
합계,남해군,10.0,2.0,10.0,8.0,13.0,4.0,15.0,11.0,13,1,22,10,32,1,55,22,17,1,22,11
합계,하동군,20.0,1.0,48.0,24.0,29.0,1.0,38.0,26.0,17,0,33,17,22,2,40,31,34,0,45,32
합계,산청군,17.0,8.0,28.0,20.0,13.0,3.0,25.0,18.0,11,2,16,7,14,3,24,20,19,6,23,17
합계,함양군,23.0,1.0,38.0,26.0,14.0,1.0,16.0,14.0,27,2,40,22,21,1,24,18,17,1,27,16
합계,거창군,26.0,1.0,50.0,35.0,36.0,2.0,53.0,41.0,32,0,52,37,23,2,29,22,25,1,38,25
합계,합천군,22.0,2.0,32.0,22.0,19.0,0.0,30.0,20.0,11,2,14,8,8,3,9,8,12,3,15,11
합계,제주시,171.0,5.0,303.0,66.0,213.0,11.0,429.0,112.0,270,10,496,102,228,6,378,80,263,9,451,132
합계,서귀포시,52.0,3.0,78.0,35.0,71.0,2.0,105.0,39.0,84,7,142,65,85,5,130,63,84,5,123,49
합계,북제주군,33.0,6.0,55.0,21.0,32.0,4.0,49.0,17.0,-,-,-,-,-,-,-,-,-,-,-,-
합계,남제주군,37.0,3.0,52.0,13.0,49.0,4.0,88.0,28.0,-,-,-,-,-,-,-,-,-,-,-,-
서울,합계,3510.0,51.0,6306.0,2192.0,3914.0,46.0,6937.0,2239.0,3853,55,6843,2066,3481,59,6137,1809,3529,51,6433,1821
서울,종로구,95.0,1.0,159.0,47.0,80.0,1.0,160.0,53.0,99,0,197,52,91,2,178,66,101,3,190,50
서울,중구,74.0,1.0,147.0,46.0,72.0,1.0,116.0,49.0,95,0,154,59,76,2,130,52,68,0,118,34
서울,용산구,121.0,5.0,229.0,74.0,133.0,5.0,230.0,82.0,130,4,217,60,85,3,150,55,98,1,178,56
서울,성동구,82.0,1.0,133.0,59.0,84.0,3.0,160.0,56.0,96,2,176,51,64,0,120,31,90,2,171,48
서울,동대문구,130.0,1.0,235.0,84.0,132.0,2.0,209.0,72.0,129,4,230,64,133,6,240,87,129,3,212,62
서울,성북구,106.0,1.0,174.0,64.0,119.0,1.0,209.0,47.0,108,0,166,46,119,2,187,38,146,0,258,52
서울,도봉구,79.0,1.0,157.0,54.0,82.0,3.0,157.0,42.0,66,1,125,28,72,2,152,37,91,4,180,58
서울,은평구,118.0,1.0,185.0,64.0,127.0,2.0,214.0,71.0,122,4,206,51,128,0,210,54,110,2,190,51
서울,서대문구,84.0,0.0,136.0,40.0,87.0,1.0,153.0,42.0,95,0,160,61,85,1,140,39,85,3,156,45
서울,마포구,195.0,9.0,391.0,136.0,223.0,2.0,382.0,126.0,189,2,325,117,187,1,330,96,166,2,315,94
서울,강서구,197.0,1.0,330.0,159.0,193.0,0.0,329.0,134.0,199,2,358,108,189,0,328,93,157,2,296,74
서울,구로구,121.0,7.0,210.0,73.0,168.0,4.0,321.0,106.0,175,3,297,104,149,2,274,85,148,1,263,71
서울,영등포구,196.0,3.0,370.0,132.0,236.0,0.0,426.0,135.0,220,4,415,145,176,3,310,92,185,2,333,101
서울,동작구,92.0,2.0,167.0,65.0,119.0,2.0,220.0,65.0,93,0,161,55,65,3,108,37,95,0,164,51
서울,관악구,147.0,1.0,272.0,88.0,191.0,0.0,319.0,103.0,160,1,303,92,167,3,275,83,128,1,217,70
서울,강남구,427.0,2.0,790.0,284.0,451.0,3.0,808.0,283.0,422,4,758,203,375,4,687,194,418,2,813,238
서울,강동구,110.0,2.0,171.0,57.0,118.0,2.0,180.0,62.0,146,4,245,84,144,5,260,73,119,3,216,61
서울,송파구,224.0,2.0,411.0,149.0,255.0,4.0,455.0,168.0,253,4,423,132,220,1,413,112,219,1,396,118
서울,서초구,177.0,2.0,316.0,94.0,234.0,3.0,450.0,139.0,213,4,385,129,173,0,330,114,185,7,333,118
서울,양천구,143.0,1.0,248.0,100.0,173.0,0.0,310.0,114.0,142,1,277,89,130,4,214,53,149,1,261,63
서울,중랑구,124.0,1.0,205.0,61.0,135.0,2.0,223.0,49.0,182,3,326,85,157,2,266,66,142,1,255,50
서울,노원구,158.0,2.0,302.0,102.0,150.0,4.0,279.0,69.0,158,4,298,79,141,5,233,73,159,6,288,82
서울,광진구,107.0,3.0,190.0,63.0,145.0,1.0,264.0,77.0,139,0,251,75,143,1,253,75,138,2,269,79
서울,강북구,91.0,0.0,162.0,37.0,93.0,0.0,155.0,32.0,102,0,168,39,116,4,181,54,106,2,183,42
서울,금천구,112.0,1.0,216.0,60.0,114.0,0.0,208.0,63.0,120,4,222,58,96,3,168,50,97,0,178,53
부산,합계,1525.0,40.0,2659.0,1230.0,1737.0,39.0,3119.0,1417.0,1298,47,2321,948,1140,30,1962,830,1271,44,2205,849
부산,중구,33.0,1.0,53.0,24.0,37.0,1.0,58.0,25.0,31,1,67,17,27,0,50,21,25,1,42,12
부산,서구,40.0,0.0,70.0,39.0,46.0,1.0,72.0,25.0,30,0,51,17,34,1,44,22,33,1,59,20
부산,동구,45.0,2.0,74.0,44.0,72.0,3.0,119.0,53.0,40,0,83,37,36,0,64,28,55,1,82,27
부산,영도구,32.0,0.0,51.0,18.0,41.0,0.0,77.0,29.0,23,3,31,13,18,0,30,16,18,0,25,9
부산,진구,166.0,2.0,279.0,123.0,195.0,2.0,348.0,147.0,135,2,239,101,120,2,227,94,139,2,235,95
부산,동래구,130.0,2.0,210.0,100.0,139.0,5.0,234.0,100.0,92,4,183,83,90,1,152,56,89,5,160,56
부산,남구,94.0,0.0,169.0,80.0,115.0,2.0,211.0,103.0,110,9,177,80,67,3,114,58,80,5,127,54
부산,북구,113.0,3.0,193.0,94.0,125.0,2.0,208.0,91.0,95,2,170,68,70,0,125,48,93,2,164,51
부산,해운대구,174.0,4.0,309.0,141.0,178.0,6.0,331.0,167.0,153,5,270,112,140,3,239,132,164,7,282,128
부산,사하구,140.0,3.0,277.0,121.0,153.0,3.0,286.0,110.0,113,2,184,66,125,4,212,69,120,1,234,88
부산,금정구,95.0,2.0,148.0,60.0,108.0,1.0,181.0,64.0,71,3,110,43,76,1,115,51,72,4,124,34
부산,강서구,61.0,8.0,115.0,49.0,98.0,8.0,194.0,94.0,76,9,128,56,78,6,155,76,71,2,153,73
부산,연제구,96.0,1.0,162.0,90.0,113.0,0.0,192.0,113.0,54,0,111,49,64,0,96,40,56,2,90,31
부산,수영구,96.0,4.0,173.0,87.0,96.0,1.0,151.0,85.0,74,1,123,66,47,1,85,33,53,1,94,43
부산,사상구,147.0,6.0,257.0,129.0,154.0,3.0,324.0,150.0,143,4,300,102,92,2,155,52,144,7,235,82
부산,기장군,63.0,2.0,119.0,31.0,67.0,1.0,133.0,61.0,58,2,94,38,56,6,99,34,59,3,99,46
대구,합계,1531.0,40.0,2638.0,1191.0,1739.0,37.0,3236.0,1322.0,1582,37,2840,1095,1409,34,2531,871,1470,29,2555,827
대구,중구,84.0,1.0,170.0,67.0,104.0,1.0,203.0,82.0,89,1,169,50,86,3,166,58,74,1,138,53
대구,동구,180.0,9.0,300.0,143.0,173.0,6.0,323.0,140.0,197,4,362,162,184,5,318,109,169,4,287,73
대구,서구,160.0,4.0,266.0,107.0,174.0,4.0,308.0,111.0,188,4,343,120,170,2,308,100,150,2,278,87
대구,남구,118.0,2.0,198.0,94.0,118.0,0.0,210.0,77.0,109,4,198,78,96,1,158,49,107,0,197,83
대구,북구,290.0,11.0,466.0,204.0,357.0,8.0,655.0,226.0,316,5,594,214,260,6,496,137,295,10,468,143
대구,수성구,247.0,4.0,458.0,220.0,309.0,6.0,597.0,280.0,236,6,438,190,232,2,434,180,276,4,482,161
대구,달서구,366.0,3.0,626.0,279.0,386.0,8.0,746.0,311.0,367,7,610,229,304,7,529,183,314,4,570,184
대구,달성군,86.0,6.0,154.0,77.0,118.0,4.0,194.0,95.0,80,6,126,52,77,8,122,55,85,4,135,43
인천,합계,1471.0,36.0,2782.0,1307.0,1436.0,18.0,2672.0,1106.0,1330,27,2555,985,1360,28,2601,913,1352,31,2538,911
인천,중구,71.0,4.0,153.0,72.0,61.0,1.0,117.0,54.0,75,7,148,55,52,2,103,37,58,5,115,53
인천,동구,19.0,0.0,39.0,18.0,22.0,0.0,42.0,17.0,19,0,30,16,22,0,35,13,22,1,49,23
인천,미추홀구,229.0,1.0,441.0,198.0,245.0,1.0,477.0,174.0,247,4,487,152,260,5,485,150,259,5,451,156
인천,부평구,290.0,2.0,535.0,261.0,281.0,1.0,489.0,190.0,282,2,533,204,227,2,451,159,281,4,538,177
인천,남동구,258.0,4.0,492.0,243.0,263.0,4.0,485.0,225.0,223,3,411,159,266,6,534,191,239,5,454,166
인천,서구,257.0,7.0,455.0,221.0,261.0,7.0,498.0,220.0,184,8,362,140,232,6,403,130,221,7,374,114
인천,연수구,144.0,4.0,276.0,107.0,124.0,1.0,236.0,93.0,130,2,270,122,140,3,293,123,107,3,235,90
인천,계양구,137.0,1.0,277.0,132.0,129.0,2.0,221.0,88.0,137,0,262,112,130,2,238,87,115,0,213,75
인천,강화군,54.0,12.0,97.0,45.0,36.0,1.0,71.0,28.0,25,0,39,18,24,2,48,17,38,0,86,39
인천,옹진군,12.0,1.0,17.0,10.0,14.0,0.0,36.0,17.0,8,1,13,7,7,0,11,6,12,1,23,18
광주,합계,701.0,5.0,1342.0,215.0,902.0,20.0,1720.0,259.0,849,19,1638,223,848,21,1604,215,1172,21,2192,255
광주,동구,63.0,1.0,128.0,22.0,65.0,1.0,110.0,19.0,64,0,122,22,70,3,129,22,84,1,153,11
광주,서구,136.0,1.0,259.0,45.0,229.0,3.0,443.0,66.0,228,3,429,50,227,3,421,53,333,0,654,68
광주,북구,249.0,1.0,478.0,79.0,293.0,6.0,575.0,79.0,270,7,540,59,263,12,500,73,374,11,671,88
광주,광산구,167.0,1.0,316.0,44.0,232.0,6.0,433.0,68.0,199,5,401,73,195,2,377,49,250,5,468,56
광주,남구,86.0,1.0,161.0,25.0,83.0,4.0,159.0,27.0,88,4,146,19,93,1,177,18,131,4,246,32
대전,합계,669.0,13.0,1282.0,453.0,749.0,14.0,1361.0,420.0,725,19,1376,413,736,7,1413,387,914,10,1802,440
대전,동구,110.0,2.0,225.0,71.0,119.0,4.0,196.0,56.0,139,8,235,68,115,1,222,61,157,2,283,66
대전,중구,121.0,0.0,219.0,77.0,168.0,1.0,303.0,94.0,152,5,283,76,144,1,289,78,155,3,327,82
대전,서구,226.0,3.0,433.0,169.0,235.0,5.0,453.0,136.0,215,2,430,133,222,3,442,130,301,2,590,153
대전,유성구,114.0,4.0,226.0,68.0,125.0,0.0,222.0,72.0,111,2,213,78,127,1,234,72,151,1,325,78
대전,대덕구,98.0,4.0,179.0,68.0,102.0,4.0,187.0,62.0,108,2,215,58,128,1,226,46,150,2,277,61
울산,합계,568.0,19.0,915.0,435.0,774.0,17.0,1341.0,617.0,726,16,1263,522,765,17,1333,547,796,17,1462,555
울산,중구,95.0,3.0,163.0,76.0,138.0,1.0,221.0,101.0,120,2,204,102,135,0,208,100,143,2,243,89
울산,남구,235.0,9.0,387.0,163.0,302.0,4.0,519.0,255.0,265,5,472,190,270,3,486,198,290,4,515,197
울산,동구,51.0,2.0,76.0,41.0,69.0,1.0,114.0,48.0,73,0,123,53,86,3,131,55,77,1,131,41
울산,북구,90.0,0.0,147.0,80.0,108.0,4.0,192.0,71.0,119,4,218,80,124,6,248,101,124,7,249,102
울산,울주군,97.0,5.0,142.0,75.0,157.0,7.0,295.0,142.0,149,5,246,97,150,5,260,93,162,3,324,126
경기,합계,6369.0,196.0,12214.0,5019.0,7265.0,207.0,13620.0,5283.0,6939,240,12970,4431,6393,194,11938,3958,6235,171,11474,3513
경기,수원시,588.0,7.0,1135.0,425.0,666.0,8.0,1261.0,499.0,643,9,1213,431,593,9,1082,330,541,4,963,243
경기,성남시,372.0,2.0,682.0,278.0,457.0,4.0,826.0,340.0,404,5,692,240,338,10,624,219,344,8,626,213
경기,의정부시,200.0,6.0,399.0,101.0,225.0,4.0,460.0,142.0,200,4,411,112,229,8,471,112,214,7,389,103
경기,안양시,242.0,6.0,433.0,139.0,314.0,7.0,596.0,212.0,314,11,585,139,257,3,503,143,249,2,454,114
경기,부천시,381.0,4.0,756.0,298.0,443.0,9.0,752.0,283.0,401,7,777,278,352,4,615,223,364,5,658,207
경기,안산시,486.0,15.0,961.0,394.0,538.0,14.0,1043.0,416.0,464,16,832,271,436,5,839,294,435,8,820,258
경기,평택시,348.0,14.0,632.0,288.0,402.0,14.0,756.0,335.0,400,18,764,254,338,9,646,203,358,9,674,183
경기,광명시,84.0,1.0,136.0,46.0,93.0,0.0,159.0,60.0,91,2,180,41,81,2,156,44,69,1,117,42
경기,구리시,101.0,2.0,177.0,62.0,107.0,1.0,195.0,59.0,101,3,168,48,121,2,197,57,99,1,193,54
경기,양주시,150.0,4.0,284.0,134.0,135.0,9.0,256.0,111.0,141,10,300,104,122,5,239,61,113,5,219,55
경기,여주시,66.0,6.0,132.0,51.0,91.0,5.0,184.0,73.0,95,13,172,68,88,5,169,79,71,8,116,43
경기,화성시,313.0,17.0,573.0,229.0,311.0,10.0,575.0,236.0,314,15,566,228,302,18,545,192,310,12,567,176
경기,시흥시,290.0,5.0,572.0,220.0,432.0,8.0,851.0,291.0,337,8,687,239,354,13,655,224,340,11,632,173
경기,파주시,270.0,13.0,555.0,275.0,250.0,8.0,517.0,219.0,202,6,395,142,227,6,455,194,215,4,407,121
경기,고양시,540.0,14.0,1005.0,473.0,616.0,15.0,1191.0,475.0,552,15,997,347,487,7,914,304,486,7,918,292
경기,광주시,182.0,5.0,360.0,128.0,141.0,3.0,248.0,93.0,171,4,315,107,169,13,308,100,123,1,230,77
경기,연천군,20.0,1.0,30.0,18.0,32.0,3.0,59.0,22.0,31,2,53,23,26,1,63,19,29,2,38,15
경기,포천시,138.0,5.0,278.0,137.0,166.0,9.0,314.0,130.0,215,8,422,162,164,8,295,103,167,7,317,91
경기,가평군,65.0,3.0,123.0,47.0,69.0,7.0,151.0,49.0,56,11,110,39,67,3,139,53,54,4,112,45
경기,양평군,89.0,1.0,169.0,94.0,84.0,6.0,185.0,84.0,103,6,174,91,86,9,149,65,77,3,137,54
경기,이천시,160.0,11.0,285.0,133.0,175.0,13.0,326.0,119.0,187,10,337,84,187,7,357,102,186,9,339,100
경기,용인시,320.0,15.0,671.0,260.0,435.0,15.0,797.0,280.0,442,20,814,288,404,11,781,281,429,15,805,256
경기,안성시,137.0,15.0,233.0,129.0,154.0,9.0,234.0,102.0,130,5,237,89,134,6,221,80,131,6,233,84
경기,김포시,160.0,7.0,281.0,115.0,180.0,4.0,316.0,119.0,146,11,260,105,139,4,279,90,120,4,203,82
경기,동두천시,67.0,1.0,152.0,79.0,57.0,1.0,116.0,57.0,68,4,127,57,55,3,94,38,43,2,72,25
경기,과천시,21.0,1.0,43.0,7.0,31.0,2.0,48.0,22.0,32,1,54,19,18,3,32,10,25,3,44,21
경기,군포시,76.0,2.0,130.0,47.0,93.0,1.0,154.0,67.0,92,1,156,57,56,3,94,41,80,2,133,39
경기,남양주시,270.0,10.0,575.0,208.0,313.0,11.0,610.0,226.0,345,10,677,208,338,8,646,173,312,13,592,196
경기,오산시,106.0,1.0,230.0,98.0,94.0,1.0,181.0,71.0,125,3,247,73,108,3,173,53,110,4,210,67
경기,의왕시,63.0,1.0,123.0,56.0,72.0,2.0,115.0,36.0,56,1,97,29,41,1,64,17,67,3,128,44
경기,하남시,64.0,1.0,99.0,50.0,89.0,4.0,144.0,55.0,81,1,151,58,76,5,133,54,74,1,128,40
강원,합계,1297.0,61.0,2363.0,948.0,1301.0,43.0,2379.0,957.0,1268,52,2369,879,1256,48,2277,801,1400,39,2577,787
강원,춘천시,178.0,11.0,346.0,132.0,255.0,4.0,436.0,132.0,257,4,497,149,305,4,552,187,324,1,598,185
강원,원주시,326.0,3.0,569.0,266.0,335.0,5.0,633.0,338.0,299,11,546,256,278,3,489,180,357,10,658,183
강원,동해시,52.0,1.0,96.0,42.0,49.0,2.0,93.0,52.0,49,0,90,38,44,2,87,25,59,4,113,45
강원,강릉시,245.0,7.0,451.0,119.0,221.0,2.0,422.0,113.0,239,6,449,103,166,5,313,76,206,2,397,84
강원,속초시,90.0,1.0,173.0,43.0,78.0,1.0,141.0,28.0,62,1,125,36,72,2,133,29,89,3,179,34
강원,태백시,17.0,2.0,37.0,17.0,41.0,2.0,77.0,29.0,29,2,53,23,17,2,25,8,15,0,24,13
강원,삼척시,49.0,4.0,92.0,28.0,40.0,4.0,69.0,27.0,33,0,61,32,34,3,57,27,40,1,62,24
강원,홍천군,59.0,5.0,130.0,73.0,54.0,5.0,97.0,49.0,56,4,103,63,55,4,102,55,51,3,95,37
강원,횡성군,37.0,3.0,77.0,36.0,22.0,2.0,34.0,13.0,21,3,32,10,28,2,56,16,32,0,66,20
강원,영월군,30.0,0.0,46.0,30.0,25.0,1.0,44.0,27.0,21,0,35,25,26,2,51,30,23,2,32,10
강원,평창군,33.0,6.0,54.0,21.0,33.0,3.0,76.0,42.0,45,2,84,30,51,4,93,36,32,4,53,31
강원,정선군,32.0,4.0,56.0,24.0,25.0,0.0,35.0,12.0,21,3,40,22,37,3,63,23,25,1,38,13
강원,철원군,47.0,4.0,61.0,39.0,32.0,5.0,53.0,28.0,38,4,58,31,51,1,85,44,34,0,59,28
강원,화천군,13.0,3.0,21.0,14.0,9.0,0.0,16.0,10.0,12,2,21,12,11,2,19,6,14,3,17,10
강원,양구군,13.0,0.0,14.0,7.0,13.0,2.0,17.0,5.0,12,2,16,5,10,0,22,11,11,1,15,9
강원,인제군,19.0,2.0,38.0,20.0,19.0,1.0,45.0,28.0,22,2,48,22,22,2,44,18,20,2,40,28
강원,고성군,21.0,3.0,36.0,15.0,14.0,1.0,25.0,5.0,21,2,55,11,21,1,33,8,27,0,44,12
강원,양양군,36.0,2.0,66.0,22.0,36.0,3.0,66.0,19.0,31,4,56,11,28,6,53,22,41,2,87,21
충북,합계,779.0,36.0,1388.0,666.0,987.0,38.0,1686.0,727.0,1001,23,1688,671,991,33,1768,723,1027,20,1811,699
충북,청주시,314.0,8.0,607.0,212.0,386.0,7.0,670.0,180.0,369,5,642,162,364,6,668,196,413,3,765,208
충북,충주시,94.0,3.0,176.0,97.0,137.0,7.0,235.0,125.0,212,5,320,130,145,8,254,111,141,3,244,129
충북,제천시,84.0,4.0,142.0,96.0,93.0,0.0,166.0,115.0,97,0,172,118,93,4,165,114,109,1,192,108
충북,청원군,78.0,7.0,120.0,56.0,96.0,4.0,164.0,66.0,96,8,174,60,122,4,227,82,111,0,227,74
충북,보은군,23.0,0.0,37.0,27.0,40.0,4.0,60.0,31.0,21,0,31,11,19,0,34,17,29,0,46,27
충북,옥천군,31.0,3.0,47.0,22.0,41.0,1.0,82.0,46.0,32,1,51,30,40,0,77,45,54,3,87,46
충북,영동군,29.0,3.0,43.0,23.0,30.0,4.0,52.0,30.0,28,1,35,15,46,4,68,37,28,4,30,19
충북,진천군,35.0,2.0,60.0,33.0,48.0,3.0,77.0,37.0,49,1,85,58,37,3,65,30,36,1,54,17
충북,괴산군,8.0,1.0,12.0,10.0,21.0,1.0,34.0,16.0,7,0,12,6,6,0,12,3,14,2,18,11
충북,음성군,64.0,5.0,108.0,65.0,66.0,4.0,100.0,52.0,63,2,119,65,79,3,144,70,71,1,120,44
충북,단양군,11.0,0.0,24.0,18.0,11.0,2.0,15.0,7.0,12,0,23,10,30,0,35,12,12,2,17,14
충북,증평군,8.0,0.0,12.0,7.0,18.0,1.0,31.0,22.0,15,0,24,6,10,1,19,6,9,0,11,2
충남,합계,1397.0,94.0,2545.0,1138.0,1562.0,85.0,2889.0,1184.0,1630,78,3021,1168,1646,103,3005,1038,1687,103,3017,1032
충남,천안시,417.0,26.0,788.0,246.0,426.0,8.0,863.0,248.0,488,13,920,242,487,23,954,256,532,23,986,198
충남,아산시,196.0,7.0,357.0,168.0,200.0,8.0,386.0,155.0,222,3,458,147,241,11,457,125,200,10,359,87
충남,보령시,72.0,2.0,132.0,81.0,112.0,5.0,173.0,68.0,95,1,166,76,81,5,131,55,71,8,142,63
충남,공주시,75.0,4.0,126.0,62.0,83.0,2.0,163.0,68.0,82,3,148,81,81,6,154,55,79,2,124,52
충남,서산시,81.0,6.0,145.0,93.0,118.0,5.0,234.0,124.0,141,11,253,126,110,10,189,84,154,11,273,155
충남,금산군,32.0,2.0,64.0,24.0,33.0,4.0,46.0,18.0,27,1,57,30,34,2,58,17,36,2,73,30
충남,태안군,52.0,3.0,105.0,44.0,66.0,6.0,119.0,78.0,46,3,91,55,47,6,63,33,57,6,106,47
충남,연기군,72.0,6.0,108.0,59.0,55.0,7.0,79.0,40.0,65,7,105,45,52,5,89,26,43,5,73,34
충남,논산시,76.0,9.0,137.0,52.0,83.0,12.0,145.0,47.0,78,4,134,43,92,6,167,75,82,3,158,53
충남,부여군,47.0,4.0,67.0,46.0,38.0,2.0,57.0,21.0,35,4,63,38,30,1,54,21,28,2,54,25
충남,서천군,41.0,3.0,79.0,40.0,33.0,3.0,52.0,42.0,47,3,84,38,57,1,85,45,37,4,58,20
충남,청양군,21.0,0.0,40.0,26.0,25.0,4.0,64.0,35.0,27,4,36,21,27,5,46,22,28,4,43,25
충남,홍성군,53.0,2.0,103.0,49.0,61.0,1.0,112.0,51.0,68,2,125,64,63,1,106,63,67,4,101,64
충남,예산군,49.0,6.0,96.0,46.0,93.0,6.0,169.0,65.0,91,2,160,55,93,7,178,72,89,5,144,68
충남,당진시,100.0,14.0,170.0,97.0,125.0,12.0,208.0,116.0,109,16,201,97,138,14,255,78,171,13,302,100
충남,계룡시,13.0,0.0,28.0,5.0,11.0,0.0,19.0,8.0,9,1,20,10,13,0,19,11,13,1,21,11
전북,합계,1045.0,41.0,1956.0,645.0,1187.0,55.0,2180.0,595.0,1152,58,2222,505,1086,82,1999,478,1283,70,2366,528
전북,전주시,368.0,5.0,746.0,182.0,449.0,12.0,876.0,181.0,456,7,925,175,406,22,800,138,471,20,939,136
전북,군산시,145.0,4.0,269.0,100.0,176.0,13.0,312.0,117.0,169,5,339,102,153,7,277,75,184,1,346,67
전북,정읍시,60.0,3.0,115.0,38.0,85.0,4.0,133.0,43.0,51,7,74,13,71,8,121,32,87,7,135,44
전북,남원시,53.0,2.0,80.0,31.0,44.0,1.0,79.0,26.0,46,2,66,13,38,5,57,25,50,4,78,27
전북,김제시,45.0,3.0,83.0,31.0,58.0,7.0,104.0,37.0,64,1,129,31,71,5,114,45,73,12,124,49
전북,완주군,43.0,4.0,77.0,29.0,68.0,6.0,133.0,40.0,44,7,84,9,65,7,114,26,79,10,133,30
전북,진안군,10.0,0.0,17.0,10.0,14.0,2.0,18.0,4.0,16,1,32,11,13,2,15,8,13,0,39,27
전북,무주군,11.0,4.0,14.0,9.0,7.0,0.0,10.0,3.0,6,1,13,9,14,2,22,11,8,2,8,1
전북,장수군,11.0,1.0,20.0,12.0,9.0,0.0,18.0,10.0,15,2,27,15,14,1,23,11,18,0,27,14
전북,임실군,8.0,2.0,14.0,9.0,8.0,0.0,13.0,11.0,12,0,23,8,5,3,5,1,9,2,15,12
전북,순창군,4.0,1.0,9.0,5.0,8.0,0.0,18.0,9.0,5,1,8,2,11,3,13,4,12,0,17,6
전북,고창군,24.0,3.0,35.0,12.0,24.0,5.0,54.0,11.0,25,7,39,7,27,4,54,17,22,3,34,9
전북,부안군,45.0,1.0,88.0,39.0,30.0,1.0,53.0,19.0,37,8,71,19,37,10,57,22,45,1,93,26
전북,익산시,218.0,8.0,389.0,138.0,207.0,4.0,359.0,84.0,206,9,392,91,161,3,327,63,212,8,378,80
전남,합계,1375.0,66.0,2476.0,783.0,1548.0,88.0,2694.0,788.0,1474,111,2547,691,1466,89,2628,687,1585,79,2829,786
전남,목포시,192.0,1.0,381.0,102.0,241.0,5.0,475.0,114.0,200,3,393,78,213,2,444,81,264,4,504,101
전남,여수시,206.0,10.0,373.0,79.0,223.0,7.0,380.0,74.0,173,16,286,58,155,5,270,38,204,9,368,82
전남,순천시,276.0,16.0,534.0,177.0,264.0,8.0,461.0,118.0,297,12,525,156,248,11,445,96,291,12,514,156
전남,나주시,120.0,8.0,219.0,55.0,107.0,7.0,192.0,49.0,127,8,233,37,101,4,193,47,108,4,187,35
전남,광양시,139.0,1.0,223.0,78.0,146.0,10.0,229.0,76.0,140,4,243,50,132,4,249,49,144,10,270,67
전남,담양군,18.0,0.0,29.0,10.0,33.0,6.0,76.0,18.0,21,7,28,7,24,1,51,9,15,1,23,3
전남,곡성군,16.0,1.0,27.0,11.0,16.0,2.0,33.0,11.0,16,3,20,12,11,3,21,3,17,2,29,11
전남,구례군,13.0,1.0,24.0,6.0,21.0,0.0,31.0,9.0,13,1,21,6,20,1,21,7,17,3,22,6
전남,고흥군,29.0,3.0,54.0,16.0,52.0,6.0,81.0,27.0,37,3,53,20,43,8,80,32,34,2,61,20
전남,보성군,33.0,4.0,51.0,20.0,31.0,2.0,49.0,19.0,38,9,54,19,41,7,75,30,35,3,60,28
전남,화순군,33.0,3.0,55.0,23.0,22.0,0.0,35.0,9.0,23,4,33,10,43,1,72,15,34,1,59,14
전남,장흥군,34.0,1.0,58.0,19.0,35.0,3.0,75.0,45.0,38,5,61,24,31,3,51,23,26,4,37,20
전남,강진군,29.0,5.0,36.0,19.0,34.0,3.0,72.0,35.0,33,5,67,34,59,3,100,42,51,0,86,33
전남,해남군,46.0,2.0,75.0,17.0,47.0,3.0,83.0,26.0,54,4,107,31,47,8,71,20,37,3,80,27
전남,영암군,48.0,1.0,112.0,39.0,66.0,3.0,109.0,45.0,84,4,157,44,77,2,157,64,80,6,140,36
전남,무안군,28.0,4.0,42.0,20.0,53.0,7.0,81.0,25.0,54,6,82,26,59,5,88,32,64,6,115,38
전남,함평군,14.0,0.0,20.0,8.0,23.0,0.0,37.0,16.0,7,2,17,6,28,4,35,9,32,3,46,13
전남,영광군,29.0,0.0,55.0,29.0,25.0,3.0,32.0,11.0,32,3,42,16,35,2,52,25,36,0,69,24
전남,장성군,28.0,3.0,47.0,19.0,36.0,3.0,49.0,23.0,34,3,44,17,37,8,44,18,21,0,39,8
