"세종특별자치시",세종시,소계,736,3.3,0.7,2.8,0.6
"경기도",소계,소계,28721,1.5,0.1,1.5,0.1
"경기도",가평군,소계,597,2.9,0.8,2.2,0.8*
"경기도",고양시,소계,1808,1.0,0.2,1.1,0.3
"경기도",고양시,덕양구,570,0.1,0.1,0.1,0.1**
"경기도",고양시,일산동구,635,1.6,0.6,2.2,0.9*
"경기도",고양시,일산서구,603,1.7,0.5,1.7,0.5*
"경기도",과천시,소계,666,2.1,0.6,2.2,0.6*
"경기도",구리시,소계,577,1.9,0.7,1.8,0.5*
"경기도",김포시,소계,655,2.0,0.6,2.2,0.7*
"경기도",남양주시,소계,1178,1.6,0.4,1.4,0.4*
"경기도",남양주시,남양주,562,1.9,0.6,1.7,0.6*
"경기도",남양주시,남양주 풍양,616,1.0,0.4,1.0,0.4*
"경기도",동두천시,소계,476,0.6,0.4,0.4,0.2**
"경기도",부천시,소계,1426,0.8,0.2,0.6,0.2*
"경기도",부천시,소사구,495,0.6,0.3,0.7,0.4**
"경기도",부천시,오정구,466,0.8,0.4,0.9,0.5*
"경기도",부천시,원미구,465,0.8,0.3,0.5,0.2*
"경기도",양주시,소계,624,0.7,0.3,0.6,0.3*
"경기도",양평군,소계,611,4.4,0.9,4.1,1.4
"경기도",여주시,소계,650,2.0,0.6,0.9,0.3*
"경기도",연천군,소계,573,3.2,0.6,1.9,0.6
"경기도",의정부시,소계,536,0.0,0.0,-,0.0
"경기도",이천시,소계,651,2.3,0.6,2.2,0.6*
"경기도",파주시,소계,627,0.6,0.3,0.5,0.2*
"경기도",포천시,소계,597,3.6,0.8,3.4,1.0
"경기도",하남시,소계,650,0.4,0.4,0.6,0.4**
"경기도",광명시,소계,477,1.4,0.6,0.8,0.4*
"경기도",광주시,소계,660,5.2,1.0,6.0,1.2
"경기도",군포시,소계,503,0.8,0.5,0.4,0.2**
"경기도",성남시,소계,1621,1.1,0.4,1.0,0.3*
"경기도",성남시,분당구,652,1.6,0.7,1.3,0.6*
"경기도",성남시,수정구,511,0.9,0.4,0.9,0.5*
"경기도",성남시,중원구,458,0.2,0.2,0.3,0.3**
"경기도",수원시,소계,2359,1.1,0.2,1.0,0.2
"경기도",수원시,권선구,600,1.8,0.6,1.6,0.5*
"경기도",수원시,영통구,660,0.3,0.2,0.2,0.2**
"경기도",수원시,장안구,570,1.4,0.5,1.0,0.4*
"경기도",수원시,팔달구,529,1.0,0.4,0.9,0.5*
"경기도",시흥시,소계,647,0.8,0.4,0.7,0.4*
"경기도",안산시,소계,1076,2.4,0.4,2.5,0.5
"경기도",안산시,단원구,550,2.4,0.8,2.6,0.8*
"경기도",안산시,상록구,526,2.4,0.5,2.4,0.6
"경기도",안성시,소계,617,3.4,0.7,2.7,0.7
"경기도",안양시,소계,1064,1.0,0.3,1.0,0.3*
"경기도",안양시,동안구,562,1.0,0.5,1.0,0.5*
"경기도",안양시,만안구,502,0.9,0.4,0.9,0.5*
"경기도",오산시,소계,637,1.4,0.5,1.4,0.5*
"경기도",용인시,소계,1961,1.3,0.2,1.1,0.2
"경기도",용인시,기흥구,647,1.7,0.4,1.5,0.4
"경기도",용인시,수지구,679,0.0,0.0,-,0.0
"경기도",용인시,처인구,635,2.4,0.7,2.1,0.6*
"경기도",의왕시,소계,699,2.0,0.7,1.5,0.5*
"경기도",평택시,소계,1322,2.0,0.4,2.2,0.4
"경기도",평택시,송탄,621,2.1,0.6,2.0,0.6*
"경기도",평택시,평택,701,2.0,0.5,2.3,0.6*
"경기도",화성시,소계,2176,2.1,0.3,2.1,0.3
"경기도",화성시,서부,698,2.9,0.7,2.5,0.5
"경기도",화성시,동탄,758,1.9,0.5,2.0,0.5
"경기도",화성시,동부,720,1.2,0.4,1.2,0.4*
"강원특별자치도",소계,소계,10758,2.3,0.2,1.9,0.2
"강원특별자치도",강릉시,소계,654,2.5,0.6,2.4,0.8
"강원특별자치도",고성군,소계,580,3.4,1.0,2.9,1.0*
"강원특별자치도",동해시,소계,605,2.1,0.6,1.3,0.4*
"강원특별자치도",삼척시,소계,588,1.4,0.4,1.0,0.5*
"강원특별자치도",속초시,소계,599,0.6,0.3,0.5,0.4*
"강원특별자치도",양구군,소계,586,5.2,0.9,3.4,0.8
"강원특별자치도",양양군,소계,576,4.1,0.8,4.4,0.9
"강원특별자치도",영월군,소계,584,2.2,0.6,1.4,0.6*
"강원특별자치도",원주시,소계,652,0.7,0.2,0.7,0.3*
"강원특별자치도",인제군,소계,617,3.1,0.8,2.0,0.6*
"강원특별자치도",정선군,소계,513,4.3,1.0,2.0,0.6
"강원특별자치도",철원군,소계,633,1.7,0.5,1.7,0.6*
"강원특별자치도",춘천시,소계,598,1.7,0.5,1.4,0.6*
"강원특별자치도",태백시,소계,526,0.2,0.2,0.0,0.0**
"강원특별자치도",평창군,소계,633,7.2,1.0,6.2,1.4
"강원특별자치도",홍천군,소계,602,7.6,1.0,5.6,1.2
"강원특별자치도",화천군,소계,603,5.6,1.1,5.2,1.3
"강원특별자치도",횡성군,소계,609,6.5,1.1,5.2,1.5
"충청북도",소계,소계,8347,2.7,0.2,2.3,0.2
"충청북도",괴산군,소계,583,7.5,1.2,4.1,1.1
